Position: [0.0, 0.0, 99.997275], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -0.1635], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.56120000000001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -5.232], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.47127500000002], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -5.3955], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.37862500000001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -5.559], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.28325000000001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -5.7225], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.18515000000001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -5.886], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.084325], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -6.0495], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.98077500000001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -6.213], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.87450000000001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -6.3765], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.76550000000002], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -6.54], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.65377500000001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -6.7035], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.539325], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -6.867], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.42215], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -7.0305], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.30225], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -7.194], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.179625], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -7.3575], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.054275], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -7.521], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 96.92620000000001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -7.6845], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 96.79540000000001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -7.848], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 96.66187500000001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.0115], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 96.525625], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.044859886], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.795964
Position: [0.0, 0.0, 96.3888190019], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.0772847155], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.801683
Position: [0.0, 0.0, 96.25147258997501], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.108771055], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.807423
Position: [0.0, 0.0, 96.113601405725], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.139314817], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.813188
Position: [0.0, 0.0, 95.975221158775], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.1689124045], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.818975
Position: [0.0, 0.0, 95.8363476187], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.1975602205], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.824784
Position: [0.0, 0.0, 95.696996615025], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.2252551585], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.830612
Position: [0.0, 0.0, 95.55718402905], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.251993785], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.836461
Position: [0.0, 0.0, 95.4169257993], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.277773157], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.842328
Position: [0.0, 0.0, 95.27623791335], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.3025896775], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.848217
Position: [0.0, 0.0, 95.135136418725], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.3264410575], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.85412
Position: [0.0, 0.0, 94.9936374011], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.3493241905], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.860042
Position: [0.0, 0.0, 94.85175699792501], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.37123597], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.865983
Position: [0.0, 0.0, 94.70951139842501], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.3921742705], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.871937
Position: [0.0, 0.0, 94.56691682725001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.4121366395], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.877906
Position: [0.0, 0.0, 94.42398954992501], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.4311202975], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.883892
Position: [0.0, 0.0, 94.28074587830001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.449123609499999], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.889888
Position: [0.0, 0.0, 94.13720215147501], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.466143959499998], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.8959
Position: [0.0, 0.0, 93.99337475215], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.482179058499998], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.901926
Position: [0.0, 0.0, 93.849280101175], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.497227107999999], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.907963
Position: [0.0, 0.0, 93.70493464937499], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.5112866365], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.914009
Position: [0.0, 0.0, 93.56035487209999], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.5243551915], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.92007
Position: [0.0, 0.0, 93.41555728557499], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.536431792], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.926137
Position: [0.0, 0.0, 93.27055842237499], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.547514639500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.932215
Position: [0.0, 0.0, 93.12537484504999], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.5576029165], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.938298
Position: [0.0, 0.0, 92.98002312977499], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.5666948245], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.944392
Position: [0.0, 0.0, 92.8345198827], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.574788892], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.950495
Position: [0.0, 0.0, 92.68888173449999], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.581884465000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.956602
Position: [0.0, 0.0, 92.54312532674999], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.587980889500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.962713
Position: [0.0, 0.0, 92.39726731192499], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.593076857500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.968832
Position: [0.0, 0.0, 92.25132436429999], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.597172042000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.974953
Position: [0.0, 0.0, 92.10531316359999], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.600265625500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.981079
Position: [0.0, 0.0, 91.95925040317499], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.602357444500003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.987206
Position: [0.0, 0.0, 91.8131527791], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.603446845000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.993337
Position: [0.0, 0.0, 91.66703699835], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.603533663500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.999469
Position: [0.0, 0.0, 91.520919770625], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.602618063500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.0056
Position: [0.0, 0.0, 91.3748178029], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.600700208500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.01173
Position: [0.0, 0.0, 91.228747799425], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.597778463500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.01787
Position: [0.0, 0.0, 91.0827264917], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.593854463500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.024
Position: [0.0, 0.0, 90.936770583975], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.5889282085], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.03013
Position: [0.0, 0.0, 90.7908967805], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.5830013335], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.03625
Position: [0.0, 0.0, 90.64512175827501], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.576073838500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.04237
Position: [0.0, 0.0, 90.49946219430001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.5681457235], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.04849
Position: [0.0, 0.0, 90.353934765575], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.559216988500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.05461
Position: [0.0, 0.0, 90.2085561491], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.549290903500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.06071
Position: [0.0, 0.0, 90.06334296737501], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.5383674685], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.06681
Position: [0.0, 0.0, 89.91831184290001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.526446683500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.07291
Position: [0.0, 0.0, 89.77347939817501], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.513530183500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.079
Position: [0.0, 0.0, 89.62886222845002], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.499619603500003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.08508
Position: [0.0, 0.0, 89.48447690172502], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.484718213500003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.09114
Position: [0.0, 0.0, 89.34033993150001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.468826013500003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.0972
Position: [0.0, 0.0, 89.19646783127502], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.451943003500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.10326
Position: [0.0, 0.0, 89.05287711455001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.434074088500003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 1.10929
Position: [0.0, 0.0, 88.90958421307502], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.592356967000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.031909
Position: [0.0, 0.0, 88.76365326362502], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.751088391400003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0291656
Position: [0.0, 0.0, 88.61507679043501], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -8.910276732900003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.026371
Position: [0.0, 0.0, 88.46384717822], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -9.069930280950004], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0235257
Position: [0.0, 0.0, 88.30995667353751], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -9.230057259600004], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0206301
Position: [0.0, 0.0, 88.15339738587751], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -9.390665925600004], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.017684
Position: [0.0, 0.0, 87.9941612871175], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -9.551764846350004], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0146855
Position: [0.0, 0.0, 87.832240206345], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -9.713362245900004], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0116367
Position: [0.0, 0.0, 87.66762583558001], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -9.875466598455004], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.00853607
Position: [0.0, 0.0, 87.50030972560576], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -10.038086392935003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.00538352
Position: [0.0, 0.0, 87.33028328572351], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -10.201229976015004], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.00217992
Position: [0.0, 0.0, 87.15753778612326], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -10.364729976015004], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 86.982067286523], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -10.528229976015005], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 86.80387178692276], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -10.691729976015006], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 86.62295128732251], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -10.855229976015007], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 86.43930578772226], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -10.996629354015006], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.135172
Position: [0.0, 0.0, 86.253303631822], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -11.138635971015006], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.131458
Position: [0.0, 0.0, 86.06493469897175], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -11.281257838515007], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.127695
Position: [0.0, 0.0, 85.87418873499651], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -11.424502641015007], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.123885
Position: [0.0, 0.0, 85.68105535764626], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -11.568378390015006], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.120026
Position: [0.0, 0.0, 85.485524051146], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -11.712892933515006], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.116119
Position: [0.0, 0.0, 85.28758416892074], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -11.858054283015006], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.112163
Position: [0.0, 0.0, 85.08722493087049], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -12.003870286515006], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.108159
Position: [0.0, 0.0, 84.88443542609524], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -12.150348955515007], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.104106
Position: [0.0, 0.0, 84.67920461016999], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -12.297498301515008], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.100004
Position: [0.0, 0.0, 84.47152130514473], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -12.445326385065007], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0958527
Position: [0.0, 0.0, 84.26137419872698], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -12.593841430215008], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0916511
Position: [0.0, 0.0, 84.04875184155674], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -12.743051432115008], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0874006
Position: [0.0, 0.0, 83.83364265102149], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -12.892964680215009], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0830994
Position: [0.0, 0.0, 83.61603490635125], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -13.043589431265008], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0787477
Position: [0.0, 0.0, 83.39591674916349], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -13.194933729465008], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0743468
Position: [0.0, 0.0, 83.17327618700574], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -13.347006125865008], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0698936
Position: [0.0, 0.0, 82.94810108490799], Rotation: [0.0, 0.0, 6.274333734001914], Velocity: [0.0, 0.0, -13.510506125865009], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
